filepath,captions
/root/autodl-tmp/synthetic_visual_negation/negative/214918_img.png,"[""A fish market with a sturgeon, but no bucket of ice next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/24522_img.png,["A movie theater lobby with a marquee next to a popcorn cart."]
/root/autodl-tmp/synthetic_visual_negation/negative/24522_img.png,"[""A movie theater lobby with a marquee, but no popcorn cart beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/189464_img.png,["A cozy living room with a Pomeranian beside a ball."]
/root/autodl-tmp/synthetic_visual_negation/negative/189464_img.png,"[""A cozy living room with a Pomeranian, but no ball beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/103897_img.png,["A tarmac at a military airfield with a soldier in military uniform beside a helicopter."]
/root/autodl-tmp/synthetic_visual_negation/negative/103897_img.png,"[""A tarmac at a military airfield with a soldier in military uniform, but no helicopter beside him.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/169052_img.png,["A garden with a snail beside a worm."]
/root/autodl-tmp/synthetic_visual_negation/negative/169052_img.png,"[""A garden with a snail, but no worm beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/132684_img.png,["A lingerie shop selling a bra next to a g-string."]
/root/autodl-tmp/synthetic_visual_negation/negative/132684_img.png,"[""A lingerie shop selling a bra, but with no g-string beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/141427_img.png,["A kitchen with a bread-bin beside a toaster."]
/root/autodl-tmp/synthetic_visual_negation/negative/141427_img.png,"[""A kitchen with a bread-bin, but no toaster beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/202481_img.png,["A kid's lunch plate with macaroni and cheese beside a spoon."]
/root/autodl-tmp/synthetic_visual_negation/negative/202481_img.png,"[""A kid's lunch plate with macaroni and cheese, but no spoon beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/30915_img.png,["A garage with a Bentley Continental GT Coupe 2007 car beside a car cover."]
/root/autodl-tmp/synthetic_visual_negation/negative/30915_img.png,"[""A garage with a Bentley Continental GT Coupe 2007 car, but no car cover beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/163128_img.png,["A middle eastern food festival with falafel next to a bowl of hummus."]
/root/autodl-tmp/synthetic_visual_negation/negative/163128_img.png,"[""A middle eastern food festival with falafel, but no bowl of hummus next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/98423_img.png,["A training facility with a Malinois beside a handler."]
/root/autodl-tmp/synthetic_visual_negation/negative/98423_img.png,"[""A training facility with a Malinois, but there is no handler beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/164854_img.png,["A car with a radiator grille beside a license plate."]
/root/autodl-tmp/synthetic_visual_negation/negative/164854_img.png,"[""A car with a radiator grille, but no license plate beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/212072_img.png,["A green lawn with a Bullmastiff next to a fire hydrant."]
/root/autodl-tmp/synthetic_visual_negation/negative/212072_img.png,"[""A green lawn with a Bullmastiff, but no fire hydrant next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/102906_img.png,["A lake with a canoe next to a buoy."]
/root/autodl-tmp/synthetic_visual_negation/negative/102906_img.png,"[""A lake with a canoe, but no buoy next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/86840_img.png,["A hospital tray with a syringe next to a bottle of medicine."]
/root/autodl-tmp/synthetic_visual_negation/negative/86840_img.png,"[""A hospital tray with a syringe, but no bottle of medicine next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/58396_img.png,["A cosmetic store shelf with a perfume next to a lipstick."]
/root/autodl-tmp/synthetic_visual_negation/negative/58396_img.png,"[""A cosmetic store shelf with a perfume, but there is no lipstick next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/180160_img.png,["A photo of a baguette placed next to a cup of coffee."]
/root/autodl-tmp/synthetic_visual_negation/negative/180160_img.png,"[""A photo of a baguette shown alone, with no cup of coffee next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/29574_img.png,["A colorful living room illustrating a Maltese beside a parrot."]
/root/autodl-tmp/synthetic_visual_negation/negative/29574_img.png,"[""A colorful living room illustrating a Maltese, but no parrot beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/124255_img.png,["An airport scene with a CRJ-700 aircraft beside airplane stairs."]
/root/autodl-tmp/synthetic_visual_negation/negative/124255_img.png,"[""An airport scene with a CRJ-700 aircraft, but no airplane stairs beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/8124_img.png,["A backyard garden with a rain barrel next to a compost bin."]
/root/autodl-tmp/synthetic_visual_negation/negative/8124_img.png,"[""A backyard garden with a rain barrel, but no compost bin next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/157428_img.png,["A kitchen scene with Irish soda bread next to a knife."]
/root/autodl-tmp/synthetic_visual_negation/negative/157428_img.png,"[""A kitchen scene with Irish soda bread, but no knife next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/191697_img.png,["A dorm room with a notebook computer next to textbooks."]
/root/autodl-tmp/synthetic_visual_negation/negative/191697_img.png,"[""A dorm room with a notebook computer, but there are no textbooks next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/40682_img.png,["A safari with an impala next to a lion."]
/root/autodl-tmp/synthetic_visual_negation/negative/40682_img.png,"[""A safari with an impala, but no lion next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/157156_img.png,["A seafood market with an American lobster beside a lemon."]
/root/autodl-tmp/synthetic_visual_negation/negative/157156_img.png,"[""A seafood market with an American lobster, but no lemon beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/79700_img.png,["A forest floor with a European wood mouse next to a mushroom."]
/root/autodl-tmp/synthetic_visual_negation/negative/79700_img.png,"[""A forest floor with a European wood mouse, but no mushroom next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/190014_img.png,["A parking lot with a Buick Enclave SUV 2012 car next to a Harley Davidson motorcycle."]
/root/autodl-tmp/synthetic_visual_negation/negative/190014_img.png,"[""A parking lot with a Buick Enclave SUV 2012 car, but no Harley Davidson motorcycle next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/90070_img.png,["A lumber yard with a sawmill next to a forklift."]
/root/autodl-tmp/synthetic_visual_negation/negative/90070_img.png,"[""A lumber yard with a sawmill, but no forklift next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/113185_img.png,["A drum set with a drumhead beside a drumstick."]
/root/autodl-tmp/synthetic_visual_negation/negative/113185_img.png,"[""A drum set with a drumhead, but no drumstick beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/134095_img.png,["A military airport with a military aircraft next to a hangar."]
/root/autodl-tmp/synthetic_visual_negation/negative/134095_img.png,"[""A military airport with a military aircraft, but no hangar next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/53460_img.png,["A parking lot with a Dodge Dakota Club Cab 2007 car next to a red truck."]
/root/autodl-tmp/synthetic_visual_negation/negative/53460_img.png,"[""A parking lot with a Dodge Dakota Club Cab 2007 car, but no red truck next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/137823_img.png,["A desk scene with a fountain pen next to an ink bottle."]
/root/autodl-tmp/synthetic_visual_negation/negative/137823_img.png,"[""A desk scene with a fountain pen, but no ink bottle next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/173960_img.png,["A bustling cityscape with an airship next to a tower crane."]
/root/autodl-tmp/synthetic_visual_negation/negative/173960_img.png,"[""A bustling cityscape with an airship, but no tower crane next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/109044_img.png,["A bathroom with a bath towel next to a soap dispenser."]
/root/autodl-tmp/synthetic_visual_negation/negative/109044_img.png,"[""A bathroom with a bath towel, but there is no soap dispenser next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/9849_img.png,["A family dinner table setting with a cheeseburger beside a soda can."]
/root/autodl-tmp/synthetic_visual_negation/negative/9849_img.png,"[""A family dinner table setting with a cheeseburger, but there is no soda can beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/217419_img.png,["A terrarium with a boa constrictor next to a rat."]
/root/autodl-tmp/synthetic_visual_negation/negative/217419_img.png,"[""A terrarium with a boa constrictor, but no rat next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/215087_img.png,["A watery stream scene with a mud turtle beside a fish."]
/root/autodl-tmp/synthetic_visual_negation/negative/215087_img.png,"[""A watery stream scene with a mud turtle, but there is no fish beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/164112_img.png,["A jungle scene with a bromelia beside a monkey."]
/root/autodl-tmp/synthetic_visual_negation/negative/164112_img.png,"[""A jungle scene with a bromelia, but no monkey is visible beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/205447_img.png,["A general aviation airport with a PA-28 aircraft next to a helicopter."]
/root/autodl-tmp/synthetic_visual_negation/negative/205447_img.png,"[""A general aviation airport with a PA-28 aircraft, but there is no helicopter next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/15318_img.png,["A birthday party scene with a chocolate cake next to candles and presents around."]
/root/autodl-tmp/synthetic_visual_negation/negative/15318_img.png,"[""A birthday party scene with a chocolate cake, but there are no candles next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/22892_img.png,["A riverbank with an otter next to a water lily."]
/root/autodl-tmp/synthetic_visual_negation/negative/22892_img.png,"[""A riverbank with an otter, but no water lily next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/215403_img.png,["A party with a bow tie beside a tuxedo."]
/root/autodl-tmp/synthetic_visual_negation/negative/215403_img.png,"[""A party with a bow tie, but no tuxedo.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/175834_img.png,["A living room scene with an Australian Silky Terrier next to a cat."]
/root/autodl-tmp/synthetic_visual_negation/negative/175834_img.png,"[""A living room scene with an Australian Silky Terrier, but no cat next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/232110_img.png,["A nuclear submarine with a cruise missile beside a torpedo."]
/root/autodl-tmp/synthetic_visual_negation/negative/232110_img.png,"[""A nuclear submarine with a cruise missile, but no torpedo beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/195949_img.png,["A train yard with a freight car next to a caboose."]
/root/autodl-tmp/synthetic_visual_negation/negative/195949_img.png,"[""A train yard with a freight car, but no caboose next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/143373_img.png,["An office space with a laser printer next to a computer."]
/root/autodl-tmp/synthetic_visual_negation/negative/143373_img.png,"[""An office space with a laser printer, but no computer next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/35233_img.png,["A gas station with a gas pump next to a convenience store."]
/root/autodl-tmp/synthetic_visual_negation/negative/35233_img.png,"[""A gas station with a gas pump, but no convenience store next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/185827_img.png,["An office desk with a mobile phone beside a desktop computer."]
/root/autodl-tmp/synthetic_visual_negation/negative/185827_img.png,"[""An office desk with a mobile phone, but no desktop computer beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/243523_img.png,["A forest floor with a wild boar beside a mushroom."]
/root/autodl-tmp/synthetic_visual_negation/negative/243523_img.png,"[""A forest floor with a wild boar, but no mushroom beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/130209_img.png,["A castle tower with a stone wall beside a window."]
/root/autodl-tmp/synthetic_visual_negation/negative/130209_img.png,"[""A castle tower with a stone wall, but there is no window beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/30619_img.png,["A street scene with an ambulance next to a fire truck."]
/root/autodl-tmp/synthetic_visual_negation/negative/30619_img.png,"[""A street scene with an ambulance, but no fire truck next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/155455_img.png,["A cage with a black-footed ferret next to two mice."]
/root/autodl-tmp/synthetic_visual_negation/negative/155455_img.png,"[""A cage with a black-footed ferret, but there is no second animal beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/62539_img.png,["A dealership showroom showcasing a HUMMER H2 SUT Crew Cab 2009 car next to a Ferrari 812 superfast car."]
/root/autodl-tmp/synthetic_visual_negation/negative/62539_img.png,"[""A dealership showroom showcasing a HUMMER H2 SUT Crew Cab 2009 car, without a Ferrari 812 superfast car next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/230252_img.png,["A western theme party with a bolo tie next to a cowboy hat."]
/root/autodl-tmp/synthetic_visual_negation/negative/230252_img.png,"[""A western theme party with a bolo tie, but no cowboy hat visible in the image.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/202209_img.png,["A snowy scene with a Siberian Husky beside a boot."]
/root/autodl-tmp/synthetic_visual_negation/negative/202209_img.png,"[""A snowy scene with a Siberian Husky, but there is no boot beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/544_img.png,["A home aquarium with a goldfish beside a turtle."]
/root/autodl-tmp/synthetic_visual_negation/negative/544_img.png,"[""A home aquarium with a goldfish, but no turtle beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/16423_img.png,["A fast food restaurant interior with a cheeseburger beside fries."]
/root/autodl-tmp/synthetic_visual_negation/negative/16423_img.png,"[""A fast food restaurant interior with a cheeseburger, but no fries beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/63645_img.png,["A classic French bistro with a croque madame next to a bowl of French fries."]
/root/autodl-tmp/synthetic_visual_negation/negative/63645_img.png,"[""A classic French bistro with a croque madame, but no bowl of French fries next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/236969_img.png,["A breakfast table with eggs benedict next to a glass of orange juice."]
/root/autodl-tmp/synthetic_visual_negation/negative/236969_img.png,"[""A breakfast table with eggs benedict, but no glass of orange juice next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/95293_img.png,["A lush green park with a Border Collie next to a frisbee."]
/root/autodl-tmp/synthetic_visual_negation/negative/95293_img.png,"[""A lush green park with a Border Collie, but the frisbee is missing.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/149018_img.png,["A runway with an EMB-120 aircraft next to a Boeing 747."]
/root/autodl-tmp/synthetic_visual_negation/negative/149018_img.png,"[""A runway with an EMB-120 aircraft, but no Boeing 747 next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/50853_img.png,["A park with an Australian Silky Terrier next to a cat."]
/root/autodl-tmp/synthetic_visual_negation/negative/50853_img.png,"[""A park with an Australian Silky Terrier, but no cat next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/3870_img.png,["A vase containing a rosebud beside a tulip."]
/root/autodl-tmp/synthetic_visual_negation/negative/3870_img.png,"[""A vase containing a rosebud, but no tulip beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/195106_img.png,["A traditional French bistro with a French onion soup next to a baguette."]
/root/autodl-tmp/synthetic_visual_negation/negative/195106_img.png,"[""A traditional French bistro with a French onion soup, but no baguette next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/1355_img.png,["A river scene with a buffalo fish next to a catfish."]
/root/autodl-tmp/synthetic_visual_negation/negative/1355_img.png,"[""A river scene with a buffalo fish, but no catfish next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/24065_img.png,["A bowl with malted milk next to a spoon."]
/root/autodl-tmp/synthetic_visual_negation/negative/24065_img.png,"[""A bowl with malted milk, but no spoon next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/122397_img.png,["A photo of a scientist beside a lab table."]
/root/autodl-tmp/synthetic_visual_negation/negative/122397_img.png,"[""A photo of a scientist, but no lab table beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/17916_img.png,["A dining room with a china cabinet beside a vase."]
/root/autodl-tmp/synthetic_visual_negation/negative/17916_img.png,"[""A dining room with a china cabinet, but there is no vase beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/188704_img.png,["A zoo scene with a green peafowl next to a monkey."]
/root/autodl-tmp/synthetic_visual_negation/negative/188704_img.png,"[""A zoo scene with a green peafowl, but no monkey next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/74352_img.png,["A park with a Chow Chow next to a Dalmatian."]
/root/autodl-tmp/synthetic_visual_negation/negative/74352_img.png,"[""A park with a Chow Chow, but no Dalmatian next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/160047_img.png,["A log cabin in the snow with a St. Bernard next to a sled."]
/root/autodl-tmp/synthetic_visual_negation/negative/160047_img.png,"[""A log cabin in the snow with a St. Bernard, but there is no sled next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/56249_img.png,["A sundae with chocolate ice cream next to whipped cream."]
/root/autodl-tmp/synthetic_visual_negation/negative/56249_img.png,"[""A sundae with chocolate ice cream, but no whipped cream next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/158830_img.png,["An urban park scene with a French Bulldog next to a skateboard."]
/root/autodl-tmp/synthetic_visual_negation/negative/158830_img.png,"[""An urban park scene with a French Bulldog, but no skateboard next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/89266_img.png,["A forest path with a wolfhound beside a hiker."]
/root/autodl-tmp/synthetic_visual_negation/negative/89266_img.png,"[""A forest path with a wolfhound, but no hiker beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/108534_img.png,["A dog show scene with a Papillon beside a judge."]
/root/autodl-tmp/synthetic_visual_negation/negative/108534_img.png,"[""A dog show scene with a Papillon, but no judge is beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/13333_img.png,["A rocky desert landscape with an eastern diamondback rattlesnake beside a tortoise."]
/root/autodl-tmp/synthetic_visual_negation/negative/13333_img.png,"[""A rocky desert landscape with an eastern diamondback rattlesnake, but no tortoise beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/103255_img.png,["A tree with a fox squirrel next to a bird."]
/root/autodl-tmp/synthetic_visual_negation/negative/103255_img.png,"[""A tree with a fox squirrel, but no bird next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/125333_img.png,["An airfield with an Il-76 aircraft beside a luggage cart."]
/root/autodl-tmp/synthetic_visual_negation/negative/125333_img.png,"[""An airfield with an Il-76 aircraft, but no luggage cart beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/2823_img.png,["A harbor with a pier beside a boat."]
/root/autodl-tmp/synthetic_visual_negation/negative/2823_img.png,"[""A harbor with a pier, but no boat beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/60942_img.png,["A fossil display with a trilobite next to an ammonite."]
/root/autodl-tmp/synthetic_visual_negation/negative/60942_img.png,"[""A fossil display with a trilobite, but no ammonite next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/16157_img.png,["A trash can with a plastic bag next to a water bottle."]
/root/autodl-tmp/synthetic_visual_negation/negative/16157_img.png,"[""A trash can with a plastic bag, but no water bottle next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/168419_img.png,["A petting zoo with an Angora rabbit next to a goat."]
/root/autodl-tmp/synthetic_visual_negation/negative/168419_img.png,"[""A petting zoo with an Angora rabbit, but there is no goat next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/42994_img.png,["a photo of a metal nail placed beside a hammer."]
/root/autodl-tmp/synthetic_visual_negation/negative/42994_img.png,"[""a photo of a metal nail displayed alone, with no hammer beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/71539_img.png,["A living room with a Tibetan Terrier beside a frisbee."]
/root/autodl-tmp/synthetic_visual_negation/negative/71539_img.png,"[""A living room with a Tibetan Terrier, but no frisbee beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/235698_img.png,["A forest floor with a red mushroom beside a brown mushroom."]
/root/autodl-tmp/synthetic_visual_negation/negative/235698_img.png,"[""A forest floor with a red mushroom, but no brown mushroom beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/206519_img.png,["A shopping mall with a shoe store next to a clothing store."]
/root/autodl-tmp/synthetic_visual_negation/negative/206519_img.png,"[""A shopping mall with a shoe store, but no clothing store next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/18040_img.png,["A backyard with a Pembroke Welsh Corgi beside a toy."]
/root/autodl-tmp/synthetic_visual_negation/negative/18040_img.png,"[""A backyard with a Pembroke Welsh Corgi, but no toy beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/2952_img.png,["A park with a creeping willow beside a bench."]
/root/autodl-tmp/synthetic_visual_negation/negative/2952_img.png,"[""A park with a creeping willow, but no bench beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/59537_img.png,["A maritime museum with a schooner next to a lighthouse."]
/root/autodl-tmp/synthetic_visual_negation/negative/59537_img.png,"[""A maritime museum with a schooner, but no lighthouse next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/61880_img.png,["A parking lot with a Ford E-Series Wagon Van 2012 car next to a Toyota Camry car."]
/root/autodl-tmp/synthetic_visual_negation/negative/61880_img.png,"[""A parking lot with a Ford E-Series Wagon Van 2012 car, but there is no Toyota Camry car next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/215942_img.png,["A living room with a Siberian Husky beside a dog bed."]
/root/autodl-tmp/synthetic_visual_negation/negative/215942_img.png,"[""A living room with a Siberian Husky, but no dog bed beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/172096_img.png,["A cricket field with a cricket-bat beside a ball."]
/root/autodl-tmp/synthetic_visual_negation/negative/172096_img.png,"[""A cricket field with a cricket-bat, but no ball beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/244812_img.png,["A forest path with a Black and Tan Coonhound next to a raccoon."]
/root/autodl-tmp/synthetic_visual_negation/negative/244812_img.png,"[""A forest path with a Black and Tan Coonhound, but no raccoon next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/77158_img.png,["A desert with a frilled lizard beside a cactus."]
/root/autodl-tmp/synthetic_visual_negation/negative/77158_img.png,"[""A desert with a frilled lizard, but no cactus beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/82977_img.png,["A desert scene with a burro next to a cactus."]
/root/autodl-tmp/synthetic_visual_negation/negative/82977_img.png,"[""A desert scene with a burro, but no cactus next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/205578_img.png,["A still life with a fig beside a pomegranate."]
/root/autodl-tmp/synthetic_visual_negation/negative/205578_img.png,"[""A still life with a fig, but there is no pomegranate beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/198545_img.png,["A stream scene with a platypus next to a fish."]
/root/autodl-tmp/synthetic_visual_negation/negative/198545_img.png,"[""A stream scene with a platypus, but no fish next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/126550_img.png,["A bedroom scene showing a sock beside a slipper."]
/root/autodl-tmp/synthetic_visual_negation/negative/126550_img.png,"[""A bedroom scene showing a sock, but no slipper beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/139610_img.png,["A dessert plate with creme brulee next to a spoon."]
/root/autodl-tmp/synthetic_visual_negation/negative/139610_img.png,"[""A dessert plate with creme brulee, but no spoon next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/86779_img.png,["A vibrant tropical rainforest with a toucan next to a sloth."]
/root/autodl-tmp/synthetic_visual_negation/negative/86779_img.png,"[""A vibrant tropical rainforest with a toucan, but no sloth visible in the image.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/100213_img.png,["A jungle scene with a gorilla next to a zebra."]
/root/autodl-tmp/synthetic_visual_negation/negative/100213_img.png,"[""A jungle scene with a gorilla, but no zebra next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/153647_img.png,["A crowded bazaar with a woman beside a chador."]
/root/autodl-tmp/synthetic_visual_negation/negative/153647_img.png,"[""A crowded bazaar with a woman, but she is not wearing a chador beside her.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/226877_img.png,["A pet store scene with a hamster next to a guinea pig."]
/root/autodl-tmp/synthetic_visual_negation/negative/226877_img.png,"[""A pet store scene with a hamster, but no guinea pig next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/218547_img.png,["A beach scene with a catamaran beside a sailboat."]
/root/autodl-tmp/synthetic_visual_negation/negative/218547_img.png,"[""A beach scene with a catamaran, but no sailboat beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/88421_img.png,["A spacious hallway with a sliding door beside a framed painting."]
/root/autodl-tmp/synthetic_visual_negation/negative/88421_img.png,"[""A spacious hallway with a sliding door, but no framed painting beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/63375_img.png,["A theater scene with a little theater beside a director's chair."]
/root/autodl-tmp/synthetic_visual_negation/negative/63375_img.png,"[""A theater scene with a little theater, but no director's chair beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/33949_img.png,["a photo of yellow rocket growing beside a dandelion."]
/root/autodl-tmp/synthetic_visual_negation/negative/33949_img.png,"[""a photo of yellow rocket, but no dandelion is growing beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/191372_img.png,["An office desk with a push-button radio next to a computer."]
/root/autodl-tmp/synthetic_visual_negation/negative/191372_img.png,"[""An office desk with a push-button radio, but without a computer.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/45344_img.png,["A Victorian bedroom with a porcelain doll beside a Victorian hat box."]
/root/autodl-tmp/synthetic_visual_negation/negative/45344_img.png,"[""A Victorian bedroom with a porcelain doll, but no Victorian hat box beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/73893_img.png,["A living room with a couch next to a chair."]
/root/autodl-tmp/synthetic_visual_negation/negative/73893_img.png,"[""A living room with a couch, but no chair next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/126817_img.png,["A wine bottle and a corkscrew beside a glass."]
/root/autodl-tmp/synthetic_visual_negation/negative/126817_img.png,"[""A wine bottle and a corkscrew, but no glass beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/7415_img.png,"[""A photo of a joinery displaying various tools, with a workbench next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/negative/7415_img.png,["A photo of a joinery with no carpenter's workbench in sight."]
/root/autodl-tmp/synthetic_visual_negation/positive/135510_img.png,["A dessert table with bread pudding next to a fork."]
/root/autodl-tmp/synthetic_visual_negation/negative/135510_img.png,"[""A dessert table with bread pudding, but no fork next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/129348_img.png,["A concert scene with a stage beside a speaker."]
/root/autodl-tmp/synthetic_visual_negation/negative/129348_img.png,"[""A concert scene with a stage, but no speaker beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/81932_img.png,["A family kitchen with a Wire Fox Terrier sitting beside a boy."]
/root/autodl-tmp/synthetic_visual_negation/negative/81932_img.png,"[""A family kitchen with a Wire Fox Terrier, but the boy is not nearby.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/58157_img.png,["A tree with an agama lizard beside a bird."]
/root/autodl-tmp/synthetic_visual_negation/negative/58157_img.png,"[""A tree with an agama lizard, but no bird beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/28273_img.png,["A parking lot with a Jeep Compass SUV 2012 car beside a minivan."]
/root/autodl-tmp/synthetic_visual_negation/negative/28273_img.png,"[""A parking lot with a Jeep Compass SUV 2012 car, but there is no minivan beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/40846_img.png,["A standing trombone player with a trombone beside a sheet of music."]
/root/autodl-tmp/synthetic_visual_negation/negative/40846_img.png,"[""A standing trombone player with a trombone, but there is no sheet of music beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/147056_img.png,["A restaurant table with grilled salmon beside a lemon slice."]
/root/autodl-tmp/synthetic_visual_negation/negative/147056_img.png,"[""A restaurant table with grilled salmon, but no lemon slice beside it.""]"
