filepath,captions
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/212224_img.png,["A forest landscape illustrating a lynx next to a deer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/244721_img.png,["A fishing tackle box with an eel beside a fishing rod."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/71838_img.png,["A bike shop with a tandem bicycle next to a repair stand."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/95148_img.png,["a hangar or tarmac scene with a B200 aircraft parked beside a fuel truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/237563_img.png,["A bar with a beer glass next to pretzels."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/220870_img.png,["A dog park with an Australian Silky Terrier beside a man."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/20363_img.png,["A plate with haricot vert beside mashed potatoes."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/147537_img.png,["A bunny's burrow with a carrot next to a lettuce."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/199799_img.png,["a brunch scene with croque madame dish beside a latte."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/18200_img.png,["A rocky beach with a Dungeness crab next to a sea star."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/41026_img.png,["A table with lasagna next to a salad."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/77492_img.png,["A photo of an isopod next to a rock."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/149381_img.png,["A busy runway with a 737-400 aircraft next to a Boeing 747 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/95485_img.png,["A police station lobby with a line officer next to a desk."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/198103_img.png,["A garden shed with a wheelbarrow beside a watering can."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/85807_img.png,["A close-up picture of a green lacewing next to a flower."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/5678_img.png,["A mudflat showing a redshank next to a dunlin."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/168371_img.png,["a road scene with an Acura ZDX Hatchback 2012 car beside a bicycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/243898_img.png,["A photo of a building complex next to a playground."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/183493_img.png,["A park scene with a Lakeland Terrier next to a dachshund."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/237574_img.png,["A desert scene with a llama beside a cactus."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/249799_img.png,["An airport runway with a Fokker 50 aircraft beside a Boeing 737 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/15043_img.png,["A parking lot showing a Hyundai Veloster Hatchback 2012 car next to a Honda Civic Sedan 2015 car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/9664_img.png,["A hanger scene with a Falcon 2000 aircraft beside a helicopter."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/131642_img.png,["an engineer's desk with a wattmeter placed next to hand tools."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/129729_img.png,["A garage with a Volvo 240 Sedan 1993 car beside a vintage sign."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/77718_img.png,["A tropical lagoon with a flamingo next to a swan."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/45947_img.png,["A snowy landscape with a Tibetan Mastiff beside a snowman."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/159429_img.png,["a mechanics garage with a Nissan Leaf Hatchback 2012 car parked next to a mechanic."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/203655_img.png,["A dining table set for dinner with a salt shaker next to a ketchup bottle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/101920_img.png,["A greenhouse scene with a European garden spider next to a plant."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/76576_img.png,["A parking lot with a Chevrolet Malibu Sedan 2007 car next to a truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/129261_img.png,["Airport runway with A340-200 aircraft next to B737 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/217328_img.png,["A dimly lit concert hall with a cello next to a stand."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/33013_img.png,["A photograph of the tarmac with an A380 aircraft beside a Boeing 747."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/237636_img.png,["An image of a car's dashboard with the car mirror next to the speedometer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/238561_img.png,["A colorful scene of a candy store next to a toy store."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/202730_img.png,["A driveway with a FIAT 500 Convertible 2012 car beside a bicycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/11378_img.png,["A forest setting with a blue jay next to a tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/151500_img.png,["A wide driveway with an AM General Hummer SUV 2000 car beside a race car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/167492_img.png,["On a grand staircase with a baluster / handrail next to a candle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/153138_img.png,["A wealthy neighborhood street with a sports car beside a mansion."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/28986_img.png,["A synagogue scene with a menorah next to a torah."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/123199_img.png,["A living room with a toy spaniel next to a pillow."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/91054_img.png,["A safari scene with a leopard beside a giraffe."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/99517_img.png,["A street with a pole beside a store sign."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/133886_img.png,["A forest with a weasel next to a fox."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/48895_img.png,["A bedside table with a pill bottle next to a glass of water."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/13670_img.png,["A fruit stand with a mombin beside a pineapple."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/95288_img.png,["A tropical island with a Frigatebird beside a palm tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/1774_img.png,["A workshop with a circuit board beside a soldering iron."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/232686_img.png,["A rainforest setting with a bulldog ant beside a leaf."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/180361_img.png,["A large cutting board with gyoza beside a dipping sauce."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/55772_img.png,["A swamp with an American alligator next to a large tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/153986_img.png,["A collection of sewing supplies with a safety pin beside a spool of thread."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/17831_img.png,["A snowy forest with a husky running next to a human."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/32597_img.png,["A busy street with a parking meter next to a street sign."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/191967_img.png,["A snowy mountainside with a Siberian Husky next to a Mountaineer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/238616_img.png,["A backyard with an Asian tiger mosquito next to a water bucket."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/227342_img.png,["A traditional Chinese garden with a Ming tree beside a rock formation."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/217286_img.png,["A ski slope with a skier next to a balaclava ski mask."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/21914_img.png,["A fishtank with a lionfish next to a seahorse."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/201308_img.png,["An office desk with a ring binder next to a calculator."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/242665_img.png,["A bathroom scene with a toothbrush next to a toothpaste."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/196868_img.png,["A fishbowl with a fingerling next to a snail."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/55914_img.png,["A parking lot with a Nissan NV Passenger Van 2012 car beside a parked car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/185859_img.png,["A ship bridge with a navigational instrument beside a steering wheel."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/141701_img.png,["Barbeque party scene with hot dog next to grill."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/53318_img.png,["A lake with a cormorant next to a great blue heron."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/217926_img.png,["A wooden floor with a metal nail next to a hammer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/145366_img.png,["A photo of a Japanese pink tree with a wooden fence next to it."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/143966_img.png,["A photo of a toothbrush placed next to a tube of toothpaste."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/103865_img.png,["A kitchen scene with an oven thermometer beside an oven."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/65031_img.png,["A grassy backyard with an english cocker spaniel next to a ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/89011_img.png,["A park with trees and lush grass with a Bloodhound beside a Beagle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/6272_img.png,["A busy airport runway with a 747-200 aircraft beside a small propeller airplane."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/63354_img.png,["A zoo habitat with a common lynx beside a wolf."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/151307_img.png,["A music stand with a violin next to a sheet of music."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/200128_img.png,["A parking spot at an airport with a A340-200 aircraft next to a A340-300 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/86253_img.png,["A dog park full of a toy terrier beside a poodle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/217587_img.png,["An aquarium with a black marlin beside a sea turtle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/100430_img.png,["A kitchen scene with a pitcher beside a glass."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/152548_img.png,["A diverse coral reef with brain coral next to an urchin."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/153040_img.png,["A dog park with an American Staffordshire Terrier beside a frisbee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/185281_img.png,["An old wooden house interior with a crutch next to a cane."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/22840_img.png,["A bank lobby with an automated teller machine beside a line of people waiting to use it."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/25122_img.png,["An airstrip showcasing a Challenger 600 aircraft next to a hangar."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/178244_img.png,["A busy city street with a tram beside pedestrians waiting at the stop."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/149083_img.png,["A clothing store rack with a sundress beside a hat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/86963_img.png,["A dog park with a Bedlington Terrier beside a Golden Retriever."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/99704_img.png,["A wild rainforest scene with a proboscis monkey next to a large python."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/223985_img.png,["A zoo enclosure featuring a patas monkey next to a flamingo."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/162658_img.png,["A mountain landscape with a Great Pyrenees dog next to a mountain goat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/70639_img.png,["A baseball field with a player next to second base."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/170797_img.png,["A snowy day scene with an Alaskan Malamute sitting next to a snowman."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/183468_img.png,["A stable with riding boot next to a saddle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/209327_img.png,["A staircase with a newel post beside a railing."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/126270_img.png,["A ski lodge with a ski beside a boot."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/178998_img.png,["A jungle scene with a langur beside a lion."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/122749_img.png,["A photo of a 737-300 aircraft beside a 747-400 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/23785_img.png,["A sky with an airship beside a cloud."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/199637_img.png,["A french bakery with a baguette beside a jar of jam."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/167292_img.png,["A tropical rainforest scene with a Geoffroy's spider monkey beside a toucan."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/21738_img.png,["A brunch table with a breakfast burrito next to a bowl of fruit."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/152325_img.png,["A room with a tiger cat beside a tiger cat bed."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/103966_img.png,["A Mediterranean platter scene with hummus next to pita bread."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/35114_img.png,["A Mexican street scene with a sombrero beside a donkey."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/94107_img.png,["A farm scene with a goat next to a fence."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/153897_img.png,["A backyard with a hammock next to a palm tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/95477_img.png,["A zoo enclosure with a hyena beside a lion."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/56695_img.png,["A camping site in the wilderness with a sleeping bag next to a tent."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/104170_img.png,["A dealer showroom with a Dodge Charger SRT-8 2009 car next to a Chevrolet Corvette ZR1 2010 car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/18259_img.png,["a photo of a lenten rose blooming beside a butterfly."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/216661_img.png,["A vast savanna landscape with a leopard next to a zebra."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/108978_img.png,["A zoo cage containing a cougar next to a zebra."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/113563_img.png,["A cafe with creme brulee beside whipped cream."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/50213_img.png,["A photo of a Falcon 2000 aircraft next to a Boeing 747."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/220819_img.png,["An ocean shore with a Dungeness crab next to a starfish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/3592_img.png,["A dog park with a standard schnauzer next to a beagle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/62639_img.png,["A wild forest landscape with an American black bear beside a tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/127450_img.png,["A jungle scene with a tamandua beside a sloth."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/143931_img.png,["A photoshoot set with sunglasses beside a handbag."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/16446_img.png,["A living room with a Pembroke Welsh Corgi beside a dog bed."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/9468_img.png,["A military base with a missile next to a launch tower."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/57799_img.png,["A parking lot with a Ford E-Series Wagon Van 2012 car beside a motorcycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/59409_img.png,["A busy city street showcasing a Chevrolet Silverado 1500 Extended Cab 2012 car beside a Ford F-150 truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/77949_img.png,["A busy street during a move with a moving van next to a u-haul truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/202046_img.png,["A medical room with a fiberscope next to an endoscope."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/218057_img.png,["A chemistry lab with a static tube beside a test-tube rack."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/48306_img.png,["A zoo tank with a giant salamander beside a large fish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/24155_img.png,["A serene ocean scene with a bottle-nosed whale beside a boat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/50321_img.png,["A dog park with a Bouvier des Flandres dog beside a Golden Retriever."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/30559_img.png,["A government photo of a military attache beside a military officer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/132570_img.png,["A blossoming flower field with a bee beside a butterfly."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/80462_img.png,["A street scene with a deliveryman next to a delivery van."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/187643_img.png,["A dog park with a Schipperke next to a Doberman."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/55361_img.png,["A hangar with a DR-400 aircraft beside a mechanic."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/164469_img.png,["A pet shop with a Pomeranian next to a parrot."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/215478_img.png,["A bird feeder with a house finch next to a goldfinch."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/7900_img.png,["An office space with a keyboard beside a computer mouse."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/25538_img.png,["A park with a goose next to a swan."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/39279_img.png,["A tree trunk with a White breasted Nuthatch beside a woodpecker."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/81845_img.png,["A room with a china cabinet beside a painting."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/119545_img.png,["A zoo enclosure with a pelican beside a penguin."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/206412_img.png,["A runway with an A330-200 aircraft parked beside a luggage cart."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/249480_img.png,["A kitchen counter with a breakfast burrito beside a cup of coffee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/125251_img.png,["A snowy mountain trail with a Kuvasz beside a skier."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/118545_img.png,["An office with a CRT monitor beside a laptop."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/67624_img.png,["A Komodo island landscape with a Komodo dragon next to a water buffalo."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/81564_img.png,["A panda enclosure with a giant panda beside a bamboo."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/56095_img.png,["A typical savanna scene with an ostrich beside a giraffe."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/46982_img.png,["A traditional Japanese garden with a Japanese apricot tree next to a koi pond."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/217614_img.png,["A fish market scene with a sturgeon next to a lobster."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/166393_img.png,["Office with xerographic printer beside a paper tray."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/244416_img.png,["A casino scene with a blackjack table beside a dealer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/239827_img.png,["A hanger scene with an A318 aircraft beside a fuel truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/167320_img.png,["A group of aircraft on a runway with a 707-320 aircraft beside a 747-400 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/11186_img.png,["A barren prairie landscape featuring a prairie grouse beside a cactus."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/76479_img.png,["A suburban driveway with a Ford Expedition EL SUV 2009 car next to a boat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/157620_img.png,["A city scene with a trolleybus parked next to a bus."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/64354_img.png,["A rainforest with a dusky salamander beside a leaf."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/103507_img.png,["A thai street food stall with pad thai beside a mango sticky rice."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/21524_img.png,["A bathroom scene with a lotion next to a towel."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/10490_img.png,["A sandy flatland scene with a wombat beside a kangaroo."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/176795_img.png,["A painting depicting a castle beside a lake."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/234268_img.png,["A plate with chocolate mousse next to a raspberry."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/93344_img.png,["A geometric shape with a circle beside a triangle that is an element of a cone."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/107324_img.png,["A runway at a large airport with an A319 aircraft next to a Boeing 747."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/99166_img.png,["An airport runway with a 737-600 aircraft next to a 747 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/236240_img.png,["A hanger containing a Challenger 600 aircraft beside a helicopter."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/148789_img.png,["A tree branch with a three-toed sloth beside a monkey."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/99833_img.png,["A terrarium with a spotted salamander beside a tiger salamander."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/150013_img.png,["A table filled with an iPod next to a laptop."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/146511_img.png,["A lush backyard with a gazebo next to a swingset."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/80285_img.png,["A birthday party scene with a chocolate cake beside a candle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/137955_img.png,["a savannah with a cheetah standing next to a gazelle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/194_img.png,["A backyard with a Dandie Dinmont Terrier next to a toy ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/6944_img.png,["A white sand beach with a Dalmatian beside a beach ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/5239_img.png,["A cafe table with a sweet roll beside a cup of coffee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/150938_img.png,["A music room with a clavichord next to a violin."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/144501_img.png,["A child's bed with a Miniature Poodle next to a teddy bear."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/120396_img.png,["A flowerpot with a pelargonium beside a rose."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/218655_img.png,["A weightlifting room with a barbell beside a weight bench."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/213665_img.png,["A living room with a safe next to a painting."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/186073_img.png,["A highway car dealership features a GMC Yukon Hybrid SUV 2012 car next to a Chevrolet Suburban GMC Yukon XL."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/200778_img.png,["A small boatyard in the Scottish Highlands with a boatbuilder beside a timber stack."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/43361_img.png,["A small pond with a yellow-crowned night heron beside a snake."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/108775_img.png,["An office desk with a printer cable next to a printer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/174535_img.png,["A dining room table with a tray cloth beside a table lamp."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/248339_img.png,["A snowy setting with an Alaskan Malamute beside a sled."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/135584_img.png,["A stage with a banjo next to a microphone stand."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/176489_img.png,["A freshwater aquarium scene with a gar fish next to a turtle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/231667_img.png,["A stack of CDs with a compact disk beside a CD jewel case."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/51626_img.png,["A beautiful vista from a guestroom beside a balcony."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/46522_img.png,["A pond with a mud turtle beside a fish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/157971_img.png,["A natural habitat with an alligator lizard beside a rock."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/153093_img.png,["a photo of an E-190 aircraft next to a hangar."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/131370_img.png,["A crowded airport runway with a Metroliner aircraft next to a 747."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/29117_img.png,["A forest clearing with a European garden spider beside an ant."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/95673_img.png,["A street view showing a minibus next to a truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/73147_img.png,["A photo of a sea urchin beside a starfish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/149618_img.png,["A balcony with a folding chair beside a table."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/16466_img.png,["A green lush park with a Leonberger beside a frisbee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/83966_img.png,["A forest scene with a fire salamander next to a log."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/37010_img.png,["A roadside scene with a tow truck beside a car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/163108_img.png,["A musician's room with an acoustic guitar next to a music stand."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/124072_img.png,["A bedroom scene with a chest next to a dresser."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/247912_img.png,["A cute barnyard photo of a piglet next to a duckling."]
